134587.5, 449962.5 
127037.5, 446412.5 
125837.5, 445812.5 
125537.5, 445612.5 
125412.5, 445512.5 
125062.5, 445162.5 
124962.5, 445037.5 
124887.5, 444937.5 
124787.5, 444787.5 
124712.5, 444662.5 
124237.5, 443787.5 
124087.5, 443487.5 
124037.5, 443362.5 
123937.5, 443062.5 
123887.5, 442837.5 
123862.5, 442687.5 
123837.5, 442337.5 
123837.5, 442237.5 
123862.5, 441912.5 
123887.5, 441762.5 
123912.5, 441637.5 
123962.5, 441437.5 
124012.5, 441287.5 
124112.5, 441037.5 
124187.5, 440887.5 
124287.5, 440712.5 
124387.5, 440562.5 
124462.5, 440462.5 
124562.5, 440337.5 
124887.5, 440012.5 
125012.5, 439912.5 
125112.5, 439837.5 
125187.5, 439787.5 
125312.5, 439712.5 
125487.5, 439612.5 
125537.5, 439587.5 
125712.5, 439512.5 
126087.5, 439387.5 
126337.5, 439337.5 
126487.5, 439312.5 
127162.5, 439312.5 
127337.5, 439337.5 
130687.5, 439887.5 
130937.5, 439937.5 
131312.5, 440062.5 
131487.5, 440137.5 
131587.5, 440187.5 
131762.5, 440287.5 
131987.5, 440437.5 
137187.5, 443912.5 
137387.5, 444062.5 
137562.5, 444212.5 
137687.5, 444337.5 
137862.5, 444537.5 
137937.5, 444637.5 
138087.5, 444862.5 
138162.5, 444987.5 
138237.5, 445137.5 
138312.5, 445312.5 
138362.5, 445437.5 
138612.5, 446087.5 
138687.5, 446287.5 
138737.5, 446462.5 
138787.5, 446662.5 
138812.5, 446812.5 
138837.5, 447062.5 
138837.5, 447437.5 
138812.5, 447662.5 
138787.5, 447812.5 
138712.5, 448112.5 
138662.5, 448262.5 
138612.5, 448387.5 
138537.5, 448562.5 
138412.5, 448787.5 
138262.5, 449012.5 
138187.5, 449112.5 
138012.5, 449312.5 
137912.5, 449412.5 
137737.5, 449562.5 
137612.5, 449662.5 
137387.5, 449812.5 
136987.5, 450012.5 
136787.5, 450087.5 
136612.5, 450137.5 
136512.5, 450162.5 
136387.5, 450187.5 
136237.5, 450212.5 
135937.5, 450237.5 
135737.5, 450237.5 
135437.5, 450212.5 
135287.5, 450187.5 
134987.5, 450112.5 
134762.5, 450037.5 
