115512.5, 439462.500000
115512.5, 439487.500000
115512.5, 439512.500000
115512.5, 439537.500000
115512.5, 439562.500000
115512.5, 439587.500000
115512.5, 439612.500000
115512.5, 439637.500000
115512.5, 439662.500000
115512.5, 439687.500000
115512.5, 439712.500000
115512.5, 439737.500000
115512.5, 439762.500000
115512.5, 439787.500000
115512.5, 439812.500000
115512.5, 439837.500000
115537.5, 439262.500000
115537.5, 439287.500000
115537.5, 439312.500000
115537.5, 439337.500000
115537.5, 439362.500000
115537.5, 439387.500000
115537.5, 439412.500000
115537.5, 439437.500000
115537.5, 439462.500000
115537.5, 439487.500000
115537.5, 439512.500000
115537.5, 439537.500000
115537.5, 439562.500000
115537.5, 439587.500000
115537.5, 439612.500000
115537.5, 439637.500000
115537.5, 439662.500000
115537.5, 439687.500000
115537.5, 439712.500000
115537.5, 439737.500000
115537.5, 439762.500000
115537.5, 439787.500000
115537.5, 439812.500000
115537.5, 439837.500000
115537.5, 439862.500000
115537.5, 439887.500000
115537.5, 439912.500000
115537.5, 439937.500000
115537.5, 439962.500000
115537.5, 439987.500000
115537.5, 440012.500000
115537.5, 440037.500000
115537.5, 440062.500000
115537.5, 440087.500000
115562.5, 439087.500000
115562.5, 439112.500000
115562.5, 439137.500000
115562.5, 439162.500000
115562.5, 439187.500000
115562.5, 439212.500000
115562.5, 439237.500000
115562.5, 439262.500000
115562.5, 439287.500000
115562.5, 439312.500000
115562.5, 439337.500000
115562.5, 439362.500000
115562.5, 439387.500000
115562.5, 439412.500000
115562.5, 439437.500000
115562.5, 439462.500000
115562.5, 439487.500000
115562.5, 439512.500000
115562.5, 439537.500000
115562.5, 439562.500000
115562.5, 439587.500000
115562.5, 439612.500000
115562.5, 439637.500000
115562.5, 439662.500000
115562.5, 439687.500000
115562.5, 439712.500000
115562.5, 439737.500000
115562.5, 439762.500000
115562.5, 439787.500000
115562.5, 439812.500000
115562.5, 439837.500000
115562.5, 439862.500000
115562.5, 439887.500000
115562.5, 439912.500000
115562.5, 439937.500000
115562.5, 439962.500000
115562.5, 439987.500000
115562.5, 440012.500000
115562.5, 440037.500000
115562.5, 440062.500000
115562.5, 440087.500000
115562.5, 440112.500000
115562.5, 440137.500000
115562.5, 440162.500000
115562.5, 440187.500000
115562.5, 440212.500000
115562.5, 440237.500000
115587.5, 438962.500000
115587.5, 438987.500000
115587.5, 439012.500000
115587.5, 439037.500000
115587.5, 439062.500000
115587.5, 439087.500000
115587.5, 439112.500000
115587.5, 439137.500000
115587.5, 439162.500000
115587.5, 439187.500000
115587.5, 439212.500000
115587.5, 439237.500000
115587.5, 439262.500000
115587.5, 439287.500000
115587.5, 439312.500000
115587.5, 439337.500000
115587.5, 439362.500000
115587.5, 439387.500000
115587.5, 439412.500000
115587.5, 439437.500000
115587.5, 439462.500000
115587.5, 439487.500000
115587.5, 439512.500000
115587.5, 439537.500000
