149687.5, 438487.5 
150062.5, 438462.5 
150412.5, 438462.5 
150662.5, 438487.5 
150812.5, 438512.5 
150937.5, 438537.5 
151037.5, 438562.5 
151337.5, 438662.5 
151462.5, 438712.5 
152062.5, 439012.5 
152237.5, 439112.5 
152537.5, 439312.5 
152662.5, 439412.5 
153062.5, 439812.5 
153162.5, 439937.5 
153312.5, 440162.5 
153462.5, 440437.5 
153537.5, 440612.5 
153587.5, 440737.5 
153662.5, 440962.5 
153712.5, 441162.5 
153737.5, 441287.5 
153762.5, 441462.5 
153762.5, 442137.5 
153737.5, 442312.5 
153712.5, 442437.5 
153662.5, 442637.5 
153587.5, 442862.5 
153537.5, 442987.5 
153362.5, 443337.5 
153212.5, 443562.5 
153137.5, 443662.5 
153037.5, 443787.5 
152762.5, 444062.5 
152612.5, 444187.5 
152437.5, 444312.5 
152237.5, 444437.5 
151987.5, 444562.5 
151662.5, 444712.5 
151462.5, 444787.5 
146987.5, 446387.5 
146687.5, 446487.5 
145962.5, 446687.5 
145637.5, 446762.5 
145487.5, 446787.5 
145312.5, 446812.5 
144587.5, 446812.5 
144412.5, 446787.5 
144162.5, 446737.5 
143987.5, 446687.5 
143662.5, 446587.5 
143437.5, 446512.5 
143312.5, 446462.5 
142762.5, 446187.5 
142462.5, 445987.5 
142337.5, 445887.5 
141987.5, 445537.5 
141887.5, 445412.5 
140787.5, 443962.5 
140637.5, 443737.5 
140562.5, 443612.5 
140437.5, 443362.5 
140387.5, 443237.5 
140287.5, 442937.5 
140237.5, 442712.5 
140212.5, 442562.5 
140187.5, 442237.5 
140187.5, 442087.5 
140212.5, 441762.5 
140237.5, 441612.5 
140262.5, 441487.5 
140287.5, 441387.5 
140412.5, 441012.5 
140587.5, 440662.5 
140662.5, 440537.5 
140712.5, 440462.5 
140787.5, 440362.5 
140887.5, 440237.5 
141262.5, 439862.5 
141387.5, 439762.5 
141487.5, 439687.5 
141562.5, 439637.5 
141687.5, 439562.5 
141987.5, 439412.5 
142112.5, 439362.5 
142412.5, 439262.5 
142637.5, 439212.5 
142787.5, 439187.5 
